Name,Time,Site,Depth,Transect,Coral_Cover,Rock_Cover,Sand_Cover,Species,count,sum
Ziggy,2,N,5,B,17,83,0,Sufflamen albicaudatum,3,11
Ziggy,2,N,5,B,17,83,0,thalassoma rueppellii,2,3
Ziggy,2,N,5,B,17,83,0,Zebrasoma xanthurum,6,20
Boots,2,S,20,A,60,0,40,Cephalopholis miniata,1,1
Boots,2,S,20,A,60,0,40,Chaetodon paucifasciatus,1,1
Boots,2,S,20,A,60,0,40,Dascyllus marginatus,3,27
Boots,2,S,20,A,60,0,40,Goat fish,3,5
Boots,2,S,20,A,60,0,40,Paracheilinus octotaenia,1,25
Boots,2,S,20,A,60,0,40,Plagiotremus spp.,1,3
Boots,2,S,20,A,60,0,40,Pseudanthias squamipinnis,1,30
Boots,2,S,20,A,60,0,40,Pseudocheilinus hexataenia,1,2
Boots,2,S,20,A,60,0,40,Sufflamen albicaudatum,3,32
Boots,2,S,20,A,60,0,40,Zebrasoma xanthurum,1,2
Boots,2,S,20,B,80,0,20,Apolemichthys xanthotis,1,2
Boots,2,S,20,B,80,0,20,Centropyge multispinis,2,4
Boots,2,S,20,B,80,0,20,Cephalopholis hemistiktos,2,3
Boots,2,S,20,B,80,0,20,Cephalopholis miniata,1,3
Boots,2,S,20,B,80,0,20,Chaetodon auriga,1,2
Boots,2,S,20,B,80,0,20,Chaetodon austriacus,1,2
Boots,2,S,20,B,80,0,20,Chaetodon paucifasciatus,1,1
Boots,2,S,20,B,80,0,20,Chaetodon trifascialis,1,1
Boots,2,S,20,B,80,0,20,Dascyllus marginatus,2,33
Boots,2,S,20,B,80,0,20,Dascyllus trimaculatus,2,10
Boots,2,S,20,B,80,0,20,Frog fish,1,1
Boots,2,S,20,B,80,0,20,Larabicus quadrilineatus,1,3
Boots,2,S,20,B,80,0,20,Paracheilinus octotaenia,1,1
Boots,2,S,20,B,80,0,20,Plagiotremus spp.,1,2
Boots,2,S,20,B,80,0,20,Pomacentrus sulfureus,1,1
Boots,2,S,20,B,80,0,20,Pomacentrus trichrourus,2,50
Boots,2,S,20,B,80,0,20,Pseudanthias squamipinnis,2,16
Boots,2,S,20,B,80,0,20,Pseudocheilinus hexataenia,1,1
Boots,2,S,20,B,80,0,20,Pseudochromis spp.,1,6
Boots,2,S,20,B,80,0,20,Scaridae spp.,1,3
Boots,2,S,20,B,80,0,20,Sufflamen albicaudatum,1,2
Boots,2,S,20,B,80,0,20,Syngnathidae spp.,1,3
Boots,2,S,20,B,80,0,20,Zebrasoma xanthurum,1,1
Mika,1,N,20,A,60,0,40,Bodianus anthioides,1,1
Mika,1,N,20,A,60,0,40,Goat fish,1,5
Mika,1,N,20,A,60,0,40,Neopomacentrus miryae,1,14
Mika,1,N,20,A,60,0,40,Pomacentrus trichrourus,2,22
Mika,1,N,20,A,60,0,40,Pseudanthias squamipinnis,1,9
Mika,1,N,20,A,60,0,40,Pseudochromis spp.,1,2
Mika,1,N,20,A,60,0,40,Sufflamen albicaudatum,2,3
Mika,1,N,20,B,20,0,80,Aluterus scriptus,1,1
Mika,1,N,20,B,20,0,80,Amphiprion bicinctus,1,6
Mika,1,N,20,B,20,0,80,Caesio spp.,1,50
Mika,1,N,20,B,20,0,80,Cephalopholis argus,1,1
Mika,1,N,20,B,20,0,80,Cephalopholis hemistiktos,1,1
Mika,1,N,20,B,20,0,80,Chaetodon fasciatus,1,2
Mika,1,N,20,B,20,0,80,Dascyllus trimaculatus,1,3
Mika,1,N,20,B,20,0,80,Goat fish,1,3
Mika,1,N,20,B,20,0,80,Muraenidae spp.,1,1
Mika,1,N,20,B,20,0,80,Pseudanthias squamipinnis,1,7
Mika,1,N,20,B,20,0,80,Scaridae spp.,1,3
Mika,1,N,20,B,20,0,80,Siganus spp.,4,17
Mika,1,N,20,B,20,0,80,Sufflamen albicaudatum,1,1
Mika,2,S,20,A,60,0,40,Cephalopholis miniata,1,1
Mika,2,S,20,A,60,0,40,Chaetodon austriacus,1,2
Mika,2,S,20,A,60,0,40,Chaetodon paucifasciatus,1,1
Mika,2,S,20,A,60,0,40,Cheilodipterus spp.,1,2
Mika,2,S,20,A,60,0,40,Dascyllus marginatus,3,33
Mika,2,S,20,A,60,0,40,Goat fish,1,1
Mika,2,S,20,A,60,0,40,Paracheilinus octotaenia,1,7
Mika,2,S,20,A,60,0,40,Pomacentrus trichrourus,3,20
Mika,2,S,20,A,60,0,40,Pseudanthias squamipinnis,2,79
Mika,2,S,20,A,60,0,40,Scaridae spp.,1,1
Mika,2,S,20,A,60,0,40,Sufflamen albicaudatum,1,3
Mika,2,S,20,A,60,0,40,Zebrasoma xanthurum,1,1
Mika,2,S,20,B,80,0,20,Acanthurus nigrofuscus,1,1
Mika,2,S,20,B,80,0,20,Chaetodon melannotus,1,1
Mika,2,S,20,B,80,0,20,Chaetodon paucifasciatus,1,2
Mika,2,S,20,B,80,0,20,Chaetodon trifascialis,1,2
Mika,2,S,20,B,80,0,20,Dascyllus marginatus,3,45
Mika,2,S,20,B,80,0,20,Goat fish,1,1
Mika,2,S,20,B,80,0,20,Neoglyphidodon melas,1,11
Mika,2,S,20,B,80,0,20,Paracheilinus octotaenia,1,4
Mika,2,S,20,B,80,0,20,Pomacentrus trichrourus,3,66
Mika,2,S,20,B,80,0,20,Pseudanthias squamipinnis,2,7
Mika,2,S,20,B,80,0,20,Pseudochromis spp.,1,1
Mika,2,S,20,B,80,0,20,Scaridae spp.,2,2
Mika,2,S,20,B,80,0,20,Sufflamen albicaudatum,1,1
Mika,2,S,20,B,80,0,20,Zebrasoma xanthurum,1,1
Tehza,1,S,2,A,50,20,30,Chromis viridis,2,7
Tehza,1,S,2,A,50,20,30,Ctenochaetus striatus,1,1
Tehza,1,S,2,A,50,20,30,Dascyllus marginatus,3,9
Tehza,1,S,2,A,50,20,30,Dascyllus trimaculatus,1,2
Tehza,1,S,2,A,50,20,30,Rhinecanthus assasi,1,2
Tehza,1,S,2,A,50,20,30,Sufflamen albicaudatum,3,6
Tehza,1,S,2,A,50,20,30,Thalassoma rueppellii,1,1
Tehza,1,S,2,A,50,20,30,Zebrasoma xanthurum,1,2
Tehza,1,S,2,B,50,20,30,Abudefduf spp.,3,8
Tehza,1,S,2,B,50,20,30,Acanthurus nigrofuscus,2,3
Tehza,1,S,2,B,50,20,30,Chaetodon austriacus,1,2
Tehza,1,S,2,B,50,20,30,Chaetodon paucifasciatus,1,3
Tehza,1,S,2,B,50,20,30,Chromis viridis,1,3
Tehza,1,S,2,B,50,20,30,Dascyllus aruanus,1,3
Tehza,1,S,2,B,50,20,30,Dascyllus marginatus,3,18
Tehza,1,S,2,B,50,20,30,Dascyllus trimaculatus,2,3
Tehza,1,S,2,B,50,20,30,Sufflamen albicaudatum,1,1
Tehza,1,S,2,B,50,20,30,Thalassoma rueppellii,1,1
Tehza,1,S,2,B,50,20,30,Zebrasoma xanthurum,1,2
Tehza,2,N,2,A,60,20,20,Acanthurus nigrofuscus,2,4
Tehza,2,N,2,A,60,20,20,Chaetodon austriacus,1,1
Tehza,2,N,2,A,60,20,20,Chaetodon melannotus,1,1
Tehza,2,N,2,A,60,20,20,Cheilinus lunulatus,1,1
Tehza,2,N,2,A,60,20,20,Cheilodipterus spp.,1,2
Tehza,2,N,2,A,60,20,20,Chromis dimidiata,1,3
Tehza,2,N,2,A,60,20,20,Chromis viridis,2,7
Tehza,2,N,2,A,60,20,20,Ctenochaetus striatus,1,1
Tehza,2,N,2,A,60,20,20,Dascyllus marginatus,1,6
Tehza,2,N,2,A,60,20,20,Dascyllus trimaculatus,2,6
Tehza,2,N,2,A,60,20,20,Neoglyphidodon melas,1,1
Tehza,2,N,2,A,60,20,20,Ostracion cyanurus,1,1
Tehza,2,N,2,A,60,20,20,Paracheilinus octotaenia,1,1
Tehza,2,N,2,A,60,20,20,Pomacentrus trichrourus,3,5
Tehza,2,N,2,A,60,20,20,Pseudanthias squamipinnis,2,5
Tehza,2,N,2,A,60,20,20,Sufflamen albicaudatum,1,1
Tehza,2,N,2,A,60,20,20,Synodontidae spp.,1,1
Tehza,2,N,2,A,60,20,20,Zebrasoma xanthurum,2,4
Tehza,2,N,2,B,60,20,20,Acanthurus nigrofuscus,1,2
Tehza,2,N,2,B,60,20,20,Arothron spp.,2,2
Tehza,2,N,2,B,60,20,20,Chaetodon austriacus,1,2
Tehza,2,N,2,B,60,20,20,Cheilinus trilobatus,1,1
Tehza,2,N,2,B,60,20,20,Chromis viridis,2,14
Tehza,2,N,2,B,60,20,20,Dascyllus marginatus,3,8
Tehza,2,N,2,B,60,20,20,Dascyllus trimaculatus,3,4
Tehza,2,N,2,B,60,20,20,Epinephelus fasciatus,1,1
Tehza,2,N,2,B,60,20,20,Synodontidae spp.,1,1
Tehza,2,N,2,B,60,20,20,Zebrasoma xanthurum,1,4
